prodvec,modelvec,newmodv,model_year,id,firmid,market,hpwt,space,air,mpd,price,mpg,quantity,share,share_out,year,domestic,japan,european
NISENT,NISENT,NISENT84,84,4372,2,18,0.3125,1.089802,0,3.626533,7.184277,2.9,134.984,0.001454,0.891612,88,0,1,0
NIPULS,NIPULS,NIPULS84,84,4374,2,18,0.288945,1.100565,0,3.251374,9.846999,2.6,44.317,0.000477,0.891612,88,0,1,0
NISTAN,NISTAN,NISTAN84,84,4375,2,18,0.350224,1.18237,0,2.751163,9.390533,2.2,46.668,0.000503,0.891612,88,0,1,0
NI200S,NI200S,NI200S84,84,4377,2,18,0.382239,1.153692,0,2.876216,10.058326,2.3,31.9,0.000344,0.891612,88,0,1,0
NIMAXI,NIMAXI,NIMAXI85,85,4378,2,18,0.503205,1.20631,1,2.250951,14.538462,1.8,74.451,0.000802,0.891612,88,0,1,0
NI300Z,NI300Z,NI300Z84,84,4380,2,18,0.521492,1.179423,1,2.125899,17.454776,1.7,19.357,0.000209,0.891612,88,0,1,0
PG505,PG505,PG50587,87,4381,14,18,0.418118,1.277028,1,2.376004,13.098056,1.9,6.642,0.000072,0.891612,88,0,0,1
PS924S,PS924S,PS924S87,87,4383,12,18,0.577908,1.119807,1,2.501057,21.077768,2,2.321,0.000025,0.891612,88,0,0,1
PS944,PS944,PS94483,83,4384,12,18,0.555556,1.1611,1,2.501057,24.598478,2,3.722,0.00004,0.891612,88,0,0,1
PS911,PS911,PS91184,84,4385,12,18,0.776488,1.09785,1,2.250951,36.120034,1.8,2.962,0.000032,0.891612,88,0,0,1
PS928S,PS928S,PS928S85,85,4386,12,18,0.901569,1.287663,1,2.000846,55.283178,1.6,1.427,0.000015,0.891612,88,0,0,1
SA900,SA900,SA90081,81,4387,11,18,0.402194,1.226925,1,2.62611,13.077768,2.1,6.089,0.000066,0.891612,88,0,0,1
SA9000,SA9000,SA900087,87,4388,11,18,0.413633,1.262386,1,2.62611,19.726965,2.1,3.596,0.000039,0.891612,88,0,0,1
SBJUST,SBJUST,SBJUST87,87,4389,5,18,0.398792,0.840768,0,4.626956,4.814032,3.7,27.313,0.000294,0.891612,88,0,1,0
SBDL,SBDL,SBDL86,86,4390,5,18,0.405405,1.141884,0,3.126321,7.60355,2.5,34.397,0.000371,0.891612,88,0,1,0
SBDLSW,SBDLSW,SBDLSW87,87,4391,5,18,0.382979,1.156272,0,3.126321,8.110735,2.5,65.725,0.000708,0.891612,88,0,1,0
SBXT,SBXT,SBXT87,87,4394,5,18,0.408421,1.18104,0,3.126321,8.617921,2.5,14.077,0.000152,0.891612,88,0,1,0
TYTERC,TYTERC,TYTERC87,87,4395,1,18,0.39,1.06688,0,3.876638,5.830938,3.1,104.655,0.001127,0.891612,88,0,1,0
TYCORO,TYCORO,TYCORO88,88,4397,1,18,0.407793,1.110356,0,3.126321,7.521555,2.5,158.098,0.001703,0.891612,88,0,1,0
TYCELL,TYCELL,TYCELL88,88,4399,1,18,0.472085,1.156887,0,2.751163,9.465765,2.2,66.331,0.000715,0.891612,88,0,1,0
TYSUPR,TYSUPR,TYSUPR86,86,4400,1,18,0.578202,1.249653,1,2.250951,17.996619,1.8,19.596,0.000211,0.891612,88,0,1,0
TYCAMR,TYCAMR,TYCAMR87,87,4401,1,18,0.427509,1.22007,0,2.751163,9.212172,2.2,213.365,0.002298,0.891612,88,0,1,0
TYMR2,TYMR2,TYMR287,87,4403,1,18,0.489362,1.02008,0,3.001268,10.826712,2.4,8.044,0.000087,0.891612,88,0,1,0
TYCRES,TYCRES,TYCRES83,83,4404,1,18,0.46875,1.24887,1,2.250951,17.117498,1.8,14.195,0.000153,0.891612,88,0,1,0
VWFOX,VWFOX,VWFOX87,87,4405,7,18,0.369863,1.02942,0,3.126321,5.824176,2.5,56.932,0.000613,0.891612,88,0,0,1
VWCABR,VWCABR,VWCABR87,87,4407,7,18,0.39929,0.989026,0,3.001268,12.214708,2.4,12.791,0.000138,0.891612,88,0,0,1
VWGOLF,VWGOLF,VWGOLF88,88,4408,7,18,0.452694,1.04438,0,3.126321,7.354184,2.5,10.901,0.000117,0.891612,88,0,0,1
VWJETT,VWJETT,VWJETT88,88,4409,7,18,0.450644,1.124635,0,3.126321,7.785292,2.5,51.032,0.00055,0.891612,88,0,0,1
VWSCIR,VWSCIR,VWSCIR88,88,4410,7,18,0.537822,1.073736,0,2.751163,11.910397,2.2,3.754,0.00004,0.891612,88,0,0,1
VWQUAN,VWQUAN,VWQUAN87,87,4411,7,18,0.415722,1.20624,1,2.376004,14.814032,1.9,3.031,0.000033,0.891612,88,0,0,1
VVDL,VVDL,VVDL84,84,4413,6,18,0.389344,1.278027,1,2.751163,14.019442,2.2,39.597,0.000427,0.891612,88,0,0,1
VV740,VV740,VV74085,85,4415,6,18,0.388813,1.305612,1,2.751163,18.131868,2.2,44.882,0.000483,0.891612,88,0,0,1
VV760,VV760,VV76085,85,4417,6,18,0.437934,1.305612,1,2.125899,26.373626,1.7,11.688,0.000126,0.891612,88,0,0,1
VV780,VV780,VV78088,88,4419,6,18,0.425095,1.308384,1,2.125899,31.94421,1.7,1.681,0.000018,0.891612,88,0,0,1
YUYUGO,YUYUGO,YUYUGO86,86,4420,23,18,0.283843,0.84373,0,3.50148,3.549451,2.8,31.546,0.00034,0.891612,88,0,0,1
ACINTE,ACINTE,ACINTE86,86,4421,3,19,0.51016,1.106672,0,3.157689,10.540323,2.6,77.4,0.000829,0.900926,89,0,1,0
ACLEGE,ACLEGE,ACLEGE86,86,4422,3,19,0.504732,1.313234,1,2.307542,18.225806,1.9,64.6,0.000692,0.900926,89,0,1,0
ARMILA,ARMILA,ARMILA87,87,4423,20,19,0.529756,1.09461,1,2.186092,14.899194,1.8,1.1,0.000012,0.900926,89,0,0,1
AD80,AD80,AD8088,88,4424,7,19,0.413476,1.175921,1,2.67189,15.604839,2.2,4.6,0.000049,0.900926,89,0,0,1
AD90,AD90,AD9088,88,4425,7,19,0.466117,1.175921,1,2.428991,20.41129,2,4.4,0.000047,0.900926,89,0,0,1
AD1002,AD1002,AD100289,89,4426,7,19,0.430464,1.375878,1,2.186092,22.379032,1.8,8.4,0.00009,0.900926,89,0,0,1
AD1002,AD1002,AD100289,89,4427,7,19,0.398406,1.375878,1,2.186092,25.08871,1.8,2,0.000021,0.900926,89,0,0,1
BW323,BW323,BW32389,89,4428,8,19,0.597865,1.103544,1,2.186092,19.879032,1.8,31.1,0.000333,0.900926,89,0,0,1
BW525E,BW525E,BW525E89,89,4429,8,19,0.494845,1.280162,1,2.186092,29.83871,1.8,20.2,0.000216,0.900926,89,0,0,1
BW635,BW635,BW63589,89,4430,8,19,0.589235,1.287384,1,1.821743,37.903226,1.5,1.4,0.000015,0.900926,89,0,0,1
BW735I,BW735I,BW735I87,87,4431,8,19,0.542373,1.403358,1,1.821743,43.548387,1.5,10.4,0.000111,0.900926,89,0,0,1
GEOMET,GEOMET,GEOMET89,89,4432,19,19,0.309148,0.90582,0,6.436827,4.834677,5.3,52.7,0.000565,0.900926,89,1,0,0
CHCOLT,CHCOLT,CHCOLT89,89,4433,16,19,0.367347,1.041072,0,3.886386,5.385484,3.2,58.3,0.000625,0.900926,89,1,0,0
CHCONQ,CHCONQ,CHCONQ89,89,4434,16,19,0.620257,1.182956,0,2.186092,15.301613,1.8,5,0.000054,0.900926,89,1,0,0
CHMEDA,CHMEDA,CHMEDA89,89,4435,16,19,0.388679,1.2366,0,2.79334,8.391129,2.3,3.9,0.000042,0.900926,89,1,0,0
CHSUMM,CHSUMM,CHSUMM89,89,4436,16,19,0.356671,1.117557,0,3.522037,7.537903,2.9,19.1,0.000205,0.900926,89,1,0,0
CHVIST,CHVIST,CHVIST89,89,4437,16,19,0.375854,1.144368,0,2.67189,9.28871,2.2,12.9,0.000138,0.900926,89,1,0,0
CHTC,CHTC,CHTC89,89,4438,16,19,0.615385,1.20423,1,2.064643,26.612903,1.7,2.9,0.000031,0.900926,89,1,0,0
FDFEST,FDFEST,FDFEST88,88,4439,18,19,0.338587,0.88796,0,4.615083,4.897581,3.8,69.3,0.000742,0.900926,89,1,0,0
HDCIVI,HDCIVI,HDCIVI89,89,4440,3,19,0.34774,1.024016,0,4.129285,5.149194,3.4,235,0.002517,0.900926,89,0,1,0
HNACCO,HNACCO,HNACCO89,89,4441,3,19,0.48,1.211178,0,3.279138,9.491935,2.7,362,0.003878,0.900926,89,0,1,0
HNPREL,HNPREL,HNPREL89,89,4442,3,19,0.404512,1.181788,1,2.79334,11.245968,2.3,42.8,0.000459,0.900926,89,0,1,0
HYEXCE,HYEXCE,HYEXCE87,87,4443,21,19,0.315399,1.015279,0,3.279138,5.200806,2.7,148,0.001585,0.900926,89,0,1,0
HYSONA,HYSONA,HYSONA89,89,4444,21,19,0.409836,1.269827,0,2.67189,7.818548,2.2,34.6,0.000371,0.900926,89,0,1,0
ISI-MA,ISI-MA,ISI-MA86,86,4445,13,19,0.352823,1.004244,0,4.007835,6.273387,3.3,11.8,0.000126,0.900926,89,0,1,0
ISIIMP,ISIIMP,ISIIMP89,89,4446,13,19,0.380623,1.125352,1,2.428991,11.555645,2,4.4,0.000047,0.900926,89,0,1,0
JAGXJ6,JAGXJ6,JAGXJ689,89,4447,22,19,0.499488,1.549596,1,2.064643,35.483871,1.7,14.5,0.000155,0.900926,89,0,0,1
JAGXJS,JAGXJS,JAGXJS89,89,4448,22,19,0.652553,1.353402,1,1.578844,38.709677,1.3,4.4,0.000047,0.900926,89,0,0,1
MZ323,MZ323,MZ32386,86,4449,4,19,0.390476,1.048464,0,3.157689,5.200806,2.6,60.9,0.000652,0.900926,89,0,1,0
MZ626,MZ626,MZ62688,88,4450,4,19,0.42471,1.192345,0,2.914789,9.233065,2.4,52.7,0.000565,0.900926,89,0,1,0
MZMX6,MZMX6,MZMX688,88,4451,4,19,0.390071,1.29564,0,2.914789,9.192742,2.4,2.2,0.000024,0.900926,89,0,1,0
MZ929,MZ929,MZ92988,88,4452,4,19,0.468426,1.291839,1,2.307542,18.467742,1.9,19.3,0.000207,0.900926,89,0,1,0
MZRX7,MZRX7,MZRX789,89,4453,4,19,0.571429,1.129835,0,2.064643,13.951613,1.7,16.2,0.000174,0.900926,89,0,1,0
MB190,MB190,MB19089,89,4454,9,19,0.534687,1.164415,1,2.307542,25.475806,1.9,14.5,0.000155,0.900926,89,0,0,1
MB3002,MB3002,MB300289,89,4455,9,19,0.492212,1.28232,1,2.428991,31.612903,2,5.4,0.000058,0.900926,89,0,0,1
MB300,MB300,MB30089,89,4456,9,19,0.542113,1.28232,1,2.186092,36.169355,1.8,22.6,0.000242,0.900926,89,0,0,1
MB300S,MB300S,MB300S88,88,4457,9,19,0.474531,1.452642,1,2.064643,41.451613,1.7,6.3,0.000067,0.900926,89,0,0,1
MB300S,MB300S,MB300S88,88,4458,9,19,0.469496,1.492077,1,2.064643,44.435484,1.7,3.8,0.000041,0.900926,89,0,0,1
MB420S,MB420S,MB420S87,87,4459,9,19,0.517375,1.492077,1,1.821743,49.362903,1.5,7.5,0.00008,0.900926,89,0,0,1
MB560S,MB560S,MB560S89,89,4460,9,19,0.583333,1.492077,1,1.700294,58.290323,1.4,5.4,0.000058,0.900926,89,0,0,1
MB560S,MB560S,MB560S89,89,4461,9,19,0.612686,1.271115,1,1.821743,51.798387,1.5,7.4,0.000079,0.900926,89,0,0,1
MB560S,MB560S,MB560S89,89,4462,9,19,0.607918,1.43424,1,1.700294,64.387097,1.4,1.7,0.000018,0.900926,89,0,0,1
MCXR4T,MCXR4T,MCXR4T88,88,4463,18,19,0.599315,1.21312,1,2.307542,15.934677,1.9,4,0.000043,0.900926,89,1,0,0
MCSCOR,MCSCOR,MCSCOR88,88,4464,18,19,0.44582,1.29548,1,2.307542,20.203226,1.9,4.7,0.00005,0.900926,89,1,0,0
MTMIRA,MTMIRA,MTMIRA88,88,4465,10,19,0.36193,1.042659,0,3.886386,7.144355,3.2,29.1,0.000312,0.900926,89,0,1,0
MTGALA,MTGALA,MTGALA85,85,4466,10,19,0.392157,1.226613,0,2.79334,8.847581,2.3,30.5,0.000327,0.900926,89,0,1,0
MTSIGM,MTSIGM,MTSIGM89,89,4467,10,19,0.461789,1.239286,1,2.186092,13.765323,1.8,2.1,0.000022,0.900926,89,0,1,0
MTPREC,MTPREC,MTPREC87,87,4468,10,19,0.314669,1.015279,0,3.279138,4.630645,2.7,15,0.000161,0.900926,89,0,1,0
NISENT,NISENT,NISENT89,89,4469,2,19,0.41744,1.089802,0,3.279138,5.644355,2.7,221,0.002368,0.900926,89,0,1,0
NIPULS,NIPULS,NIPULS89,89,4470,2,19,0.376884,1.100565,0,3.157689,9.676613,2.6,23.9,0.000256,0.900926,89,0,1,0
NISTAN,NISTAN,NISTAN84,84,4471,2,19,0.33935,1.18237,0,3.522037,9.837903,2.9,42.7,0.000457,0.900926,89,0,1,0
NIMAXI,NIMAXI,NIMAXI85,85,4472,2,19,0.518471,1.300068,1,2.428991,14.112097,2,109,0.001168,0.900926,89,0,1,0
NI240-,NI240-,NI240-89,89,4473,2,19,0.52691,1.1837,0,2.428991,10.684677,2,68.2,0.000731,0.900926,89,0,1,0
NI300Z,NI300Z,NI300Z84,84,4474,2,19,0.521492,1.177386,1,2.064643,22.016129,1.7,26.3,0.000282,0.900926,89,0,1,0
PTLEMA,PTLEMA,PTLEMA88,88,4475,19,19,0.346442,1.072235,0,3.643487,5.321774,3,44.6,0.000478,0.900926,89,1,0,0
PS944,PS944,PS94489,89,4476,12,19,0.565248,1.1611,1,2.307542,26.810484,1.9,1.3,0.000014,0.900926,89,0,0,1
PS944T,PS944T,PS944T89,89,4477,12,19,0.823883,1.153587,1,2.307542,36.209677,1.9,0.8,0.000009,0.900926,89,0,0,1
PS911C,PS911C,PS911C89,89,4478,12,19,0.776488,1.09785,1,2.186092,41.294355,1.8,2.7,0.000029,0.900926,89,0,0,1
PS911T,PS911T,PS911T89,89,4479,12,19,0.947581,1.180611,1,1.700294,57.237903,1.4,1,0.000011,0.900926,89,0,0,1
PS911C,PS911C,PS911C89,89,4480,12,19,0.772599,1.08745,1,2.186092,68.596774,1.8,1.9,0.00002,0.900926,89,0,0,1
PS928,PS928,PS92886,86,481,12,19,0.901569,1.287663,1,1.700294,60.116935,1.4,0.8,0.000009,0.900926,89,0,0,1
SA900,SA900,SA90089,89,4482,11,19,0.472674,1.225595,1,2.67189,13.705645,2.2,13.8,0.000148,0.900926,89,0,0,1
SA900T,SA900T,SA900T89,89,4484,11,19,0.579081,1.225595,1,2.550441,19.189516,2.1,8.5,0.000091,0.900926,89,0,0,1
SA9000,SA9000,SA900089,89,4485,11,19,0.432756,1.262386,1,2.67189,19.71371,2.2,2.6,0.000028,0.900926,89,0,0,1
SA9000,SA9000,SA900089,89,4486,11,19,0.507775,1.306108,1,2.67189,24.915323,2.2,3.3,0.000035,0.900926,89,0,0,1
SA9000,SA9000,SA900089,89,4487,11,19,0.508421,1.262386,1,2.67189,24.834677,2.2,2.8,0.00003,0.900926,89,0,0,1
SBWAGO,SBWAGO,SBWAGO89,89,4488,5,19,0.379747,1.156272,0,3.036239,9.555645,2.5,20,0.000214,0.900926,89,0,1,0
SBXT,SBXT,SBXT87,87,4489,5,19,0.395112,1.18104,0,2.914789,10.541129,2.4,12,0.000129,0.900926,89,0,1,0
SBJUST,SBJUST,SBJUST87,87,4490,5,19,0.378223,0.87882,0,4.129285,4.730645,3.4,21.5,0.00023,0.900926,89,0,1,0
TYCORO,TYCORO,TYCORO88,88,4491,1,19,0.407793,1.110356,0,3.643487,6.893548,3,199,0.002132,0.900926,89,0,1,0
TYTERC,TYTERC,TYTERC87,87,4492,1,19,0.39,1.06688,0,4.250735,5.78871,3.5,97.5,0.001044,0.900926,89,0,1,0
TYCELI,TYCELI,TYCELI87,87,4493,1,19,0.472085,1.168328,0,3.157689,9.522581,2.6,61.9,0.000663,0.900926,89,0,1,0
TYSUPR,TYSUPR,TYSUPR86,86,4494,1,19,0.578202,1.249653,1,2.186092,18.032258,1.8,14.5,0.000155,0.900926,89,0,1,0
TYCAMR,TYCAMR,TYCAMR87,87,4495,1,19,0.427509,1.227354,0,3.157689,9.941935,2.6,257,0.002753,0.900926,89,0,1,0
TYCRES,TYCRES,TYCRES89,89,4496,1,19,0.556043,1.276008,1,2.307542,17.337097,1.9,23.9,0.000256,0.900926,89,0,1,0
TYMR2,TYMR2,TYMR287,87,4497,1,19,0.489362,1.02008,0,2.914789,11.127419,2.4,5.2,0.000056,0.900926,89,0,1,0
VWCABR,VWCABR,VWCABR87,87,4498,7,19,0.395778,0.989026,0,2.914789,12.254032,2.4,9.9,0.000106,0.900926,89,0,0,1
VWJETT,VWJETT,VWJETT88,88,4499,7,19,0.432526,1.12267,0,3.036239,7.991935,2.5,55.5,0.000595,0.900926,89,0,0,1
VWGOLF,VWGOLF,VWGOLF88,88,4500,7,19,0.455789,1.0349,0,3.036239,6.826613,2.5,22.2,0.000238,0.900926,89,0,0,1
VWFOX,VWFOX,VWFOX87,87,4501,7,19,0.380997,1.02942,0,3.036239,5.556452,2.5,37.6,0.000403,0.900926,89,0,0,1
VV240,VV240,VV24089,89,4502,6,19,0.390545,1.278027,1,2.550441,13.91129,2.1,40.8,0.000437,0.900926,89,0,0,1
VV740,VV740,VV74085,85,4503,6,19,0.385917,1.305612,1,2.550441,16.681452,2.1,47.1,0.000505,0.900926,89,0,0,1
VV760,VV760,VV76085,85,4504,6,19,0.438995,1.305612,1,2.064643,25.931452,1.7,11.8,0.000126,0.900926,89,0,0,1
VV780,VV780,VV78088,88,4505,6,19,0.424597,1.308384,1,2.064643,30.475806,1.7,2,0.000021,0.900926,89,0,0,1
YUYUGO,YUYUGO,YUYUGO86,86,4506,23,19,0.283843,0.84373,0,3.400588,3.507258,2.8,10.5,0.000112,0.900926,89,0,0,1
EAGPRM,EAGPRM,EAGPRM89,89,4507,15,19,0.384216,1.3496,0,2.67189,10.948387,2.2,39.5,0.000423,0.900926,89,1,0,0
PLHORI,PLHORI,PLHORI87,87,4508,16,19,0.405052,1.090176,0,3.157689,5.318548,2.6,39.3,0.000421,0.900926,89,1,0,0
PLLASE,PLLASE,PLLASE89,89,4509,16,19,0.381743,1.133825,0,2.914789,8.384677,2.4,21,0.000225,0.900926,89,1,0,0
PLSUND,PLSUND,PLSUND87,87,4510,16,19,0.370076,1.151503,0,2.914789,6.931452,2.4,84.3,0.000903,0.900926,89,1,0,0
PLRELI,PLRELI,PLRELI83,83,4511,16,19,0.383663,1.21448,0,3.036239,6.125,2.5,32.7,0.00035,0.900926,89,1,0,0
PLACCL,PLACCL,PLACCL89,89,4512,16,19,0.36324,1.233972,0,2.914789,8,2.4,92,0.000986,0.900926,89,1,0,0
PLLEBA,PLLEBA,PLLEBA89,89,4513,16,19,0.342668,1.232132,0,2.914789,9.270161,2.4,83.9,0.000899,0.900926,89,1,0,0
PLLEBA,PLLEBA,PLLEBA89,89,4514,16,19,0.594668,1.232132,1,2.914789,13.78629,2.4,4.5,0.000048,0.900926,89,1,0,0
CROMNI,CROMNI,CROMNI89,89,4515,16,19,0.405052,1.090176,0,3.157689,5.318548,2.6,40.1,0.00043,0.900926,89,1,0,0
CRSHAD,CRSHAD,CRSHAD89,89,4516,16,19,0.357417,1.155541,0,2.914789,6.931452,2.4,82.9,0.000888,0.900926,89,1,0,0
CRDAYT,CRDAYT,CRDAYT89,89,4517,16,19,0.363504,1.241856,0,2.914789,7.495968,2.4,64,0.000686,0.900926,89,1,0,0
CRARIE,CRARIE,CRARIE89,89,4518,16,19,0.383663,1.21448,0,3.036239,6.125,2.5,31.4,0.000336,0.900926,89,1,0,0
CRLANC,CRLANC,CRLANC89,89,4519,16,19,0.34292,1.232132,0,2.914789,9.028226,2.4,3.1,0.000033,0.900926,89,1,0,0
CRSPIR,CRSPIR,CRSPIR89,89,4520,16,19,0.361664,1.219476,0,2.914789,8.060484,2.4,76.5,0.00082,0.900926,89,1,0,0
CRDYNA,CRDYNA,CRDYNA89,89,4521,16,19,0.334225,1.3152,0,2.67189,9.915323,2.2,109,0.001168,0.900926,89,1,0,0
FDESCO,FDESCO,FDESCO87,87,4522,18,19,0.401427,1.115028,0,3.036239,5.616129,2.5,333,0.003567,0.900926,89,1,0,0
FDMUST,FDMUST,FDMUST88,88,4523,18,19,0.318956,1.226668,0,2.79334,7.298387,2.3,161,0.001725,0.900926,89,1,0,0
FDTEMP,FDTEMP,FDTEMP88,88,4524,18,19,0.387505,1.206861,0,2.550441,7.425,2.1,228,0.002442,0.900926,89,1,0,0
FDTAUR,FDTAUR,FDTAUR86,86,4525,18,19,0.304465,1.333872,0,2.550441,9.498387,2.1,348,0.003728,0.900926,89,1,0,0
FDTBIR,FDTBIR,FDTBIR89,89,4526,18,19,0.390952,1.444549,1,2.064643,11.783871,1.7,120,0.001286,0.900926,89,1,0,0
FDPROB,FDPROB,FDPROB89,89,4527,18,19,0.405157,1.20183,0,2.914789,8.825,2.4,133,0.001425,0.900926,89,1,0,0
FDCROW,FDCROW,FDCROW89,89,4528,18,19,0.392567,1.63525,1,2.064643,12.783065,1.7,108,0.001157,0.900926,89,1,0,0
MCTOPA,MCTOPA,MCTOPA88,88,4529,18,19,0.381769,1.206861,0,2.67189,8.895161,2.2,85.7,0.000918,0.900926,89,1,0,0
MCSABL,MCSABL,MCSABL86,86,4530,18,19,0.44757,1.360776,1,2.550441,11.371774,2.1,110,0.001178,0.900926,89,1,0,0
MCCOUG,MCCOUG,MCCOUG88,88,4531,18,19,0.392157,1.444549,1,2.064643,12.458065,1.7,99.6,0.001067,0.900926,89,1,0,0
MCGRAN,MCGRAN,MCGRAN84,84,4532,18,19,0.398618,1.660825,1,2.064643,13.468548,1.7,111,0.001189,0.900926,89,1,0,0
LCCONT,LCCONT,LCCONT86,86,4533,18,19,0.385144,1.491077,1,2.064643,22.927419,1.7,56.4,0.000604,0.900926,89,1,0,0
LCTOWN,LCTOWN,LCTOWN84,84,4534,18,19,0.37092,1.711952,1,2.064643,20.614516,1.7,119,0.001275,0.900926,89,1,0,0
LCMKVI,LCMKVI,LCMKVI89,89,4535,18,19,0.601122,1.437852,1,2.064643,22.233065,1.7,24.6,0.000264,0.900926,89,1,0,0
BKSKYH,BKSKYH,BKSKYH82,82,4536,19,19,0.371901,1.16545,0,3.157689,7.487903,2.6,16.4,0.000176,0.900926,89,1,0,0
BKSKYL,BKSKYL,BKSKYL89,89,4537,19,19,0.425861,1.1988,0,2.79334,8.96371,2.3,63.7,0.000682,0.900926,89,1,0,0
BKCENT,BKCENT,BKCENT82,82,4538,19,19,0.359633,1.312354,0,2.79334,10.023387,2.3,134,0.001436,0.900926,89,1,0,0
BKREGA,BKREGA,BKREGA88,88,4539,19,19,0.413486,1.39345,1,2.428991,11.785484,2,76,0.000814,0.900926,89,1,0,0
BKLESA,BKLESA,BKLESA87,87,4540,19,19,0.505051,1.42266,1,2.307542,12.439516,1.9,147,0.001575,0.900926,89,1,0,0
BKREAT,BKREAT,BKREAT88,88,4541,19,19,0.486152,1.33955,1,2.186092,21.532258,1.8,7.9,0.000085,0.900926,89,1,0,0
BKELEC,BKELEC,BKELEC88,88,4542,19,19,0.501672,1.425556,1,2.307542,14.939516,1.9,77.6,0.000831,0.900926,89,1,0,0
BKRIVI,BKRIVI,BKRIVI88,88,4543,19,19,0.480489,1.421811,1,2.186092,18.177419,1.8,19.2,0.000206,0.900926,89,1,0,0
CDALLA,CDALLA,CDALLA89,89,4544,19,19,0.572738,1.31271,1,1.821743,46.115323,1.5,3.2,0.000034,0.900926,89,1,0,0
CDSEVI,CDSEVI,CDSEVI88,88,4545,19,19,0.446815,1.352772,1,2.064643,23.991935,1.7,23,0.000246,0.900926,89,1,0,0
CDDEVI,CDDEVI,CDDEVI88,88,4546,19,19,0.446043,1.507048,1,2.064643,20.512097,1.7,170,0.001821,0.900926,89,1,0,0
CDBROG,CDBROG,CDBROG89,89,4548,19,19,0.334129,1.61415,1,2.064643,20.725,1.7,39.8,0.000426,0.900926,89,1,0,0
CDELDO,CDELDO,CDELDO88,88,4549,19,19,0.453084,1.372338,1,2.064643,21.562903,1.7,30,0.000321,0.900926,89,1,0,0
CVPRIZ,CVPRIZ,CVPRIZ89,89,4550,19,19,0.439466,1.112964,0,3.643487,8.032258,3,89.8,0.000962,0.900926,89,1,0,0
CVCAVA,CVCAVA,CVCAVA84,84,4551,19,19,0.367347,1.17876,0,2.186092,6.770161,1.8,295,0.00316,0.900926,89,1,0,0
CVCAMA,CVCAMA,CVCAMA86,86,4552,19,19,0.438027,1.39776,0,2.186092,9.270161,1.8,95.4,0.001022,0.900926,89,1,0,0
CVCELE,CVCELE,CVCELE84,84,4553,19,19,0.356234,1.304919,0,2.79334,9.270161,2.3,141,0.00151,0.900926,89,1,0,0
CVCORS,CVCORS,CVCORS87,87,4554,19,19,0.346821,1.250788,0,2.914789,8.052419,2.4,326,0.003492,0.900926,89,1,0,0
CVLUMI,CVLUMI,CVLUMI89,89,4555,19,19,0.344396,1.40296,0,2.550441,9.583065,2.1,111,0.001189,0.900926,89,1,0,0
CVCAPR,CVCAPR,CVCAPR89,89,4556,19,19,0.46033,1.599988,1,2.307542,11.181452,1.9,148,0.001585,0.900926,89,1,0,0
CVVETT,CVVETT,CVVETT89,89,4557,19,19,0.744648,1.25315,1,2.064643,25.439516,1.7,23.9,0.000256,0.900926,89,1,0,0
ODCALA,ODCALA,ODCALA89,89,4558,19,19,0.437898,1.192596,0,2.914789,8.060484,2.4,95.2,0.00102,0.900926,89,1,0,0
ODCIER,ODCIER,ODCIER89,89,4559,19,19,0.402047,1.322585,0,2.79334,9.834677,2.3,190,0.002035,0.900926,89,1,0,0
ODSUPR,ODSUPR,ODSUPR89,89,4560,19,19,0.4168,1.36391,1,2.428991,11.58871,2,99.9,0.00107,0.900926,89,1,0,0
OD88,OD88,OD8889,89,4561,19,19,0.505515,1.419764,1,2.307542,12.334677,1.9,138,0.001478,0.900926,89,1,0,0
OD98,OD98,OD9889,89,4562,19,19,0.495644,1.421936,1,2.186092,15.53629,1.8,65.7,0.000704,0.900926,89,1,0,0
ODTORO,ODTORO,ODTORO88,88,4563,19,19,0.490925,1.3275,1,2.307542,17.737903,1.9,10.1,0.000108,0.900926,89,1,0,0
PTSUNB,PTSUNB,PTSUNB87,87,4564,19,19,0.402516,1.202019,0,3.279138,7.13629,2.7,101,0.001082,0.900926,89,1,0,0
PTFIRE,PTFIRE,PTFIRE85,85,4565,19,19,0.437885,1.37922,0,2.186092,9.676613,1.8,55,0.000589,0.900926,89,1,0,0
PTGRAN,PTGRAN,PTGRAN89,89,4566,19,19,0.38014,1.20631,0,2.550441,8.442742,2.1,202,0.002164,0.900926,89,1,0,0
PT6000,PT6000,PT600082,82,4567,19,19,0.349501,1.35936,0,2.79334,9.652419,2.3,67.8,0.000726,0.900926,89,1,0,0
PTGPRI,PTGPRI,PTGPRI89,89,4569,19,19,0.41922,1.394141,1,2.428991,11.270161,2,113,0.001211,0.900926,89,1,0,0
PTBONN,PTBONN,PTBONN87,87,4570,19,19,0.500759,1.432627,1,2.186092,11.958871,1.8,87.6,0.000938,0.900926,89,1,0,0
ACINTE,ACINTE,ACINTE90,90,5421,3,20,0.510004,1.165346,0,2.639135,9.143076,2.1,83.599,0.000886,0.907801,90,0,1,0
ACLEGE,ACLEGE,ACLEGE86,86,5422,3,20,0.509716,1.29156,1,2.387788,18.944147,1.9,53.666,0.000569,0.907801,90,0,1,0
ARSPDR,ARSPDR,ARSPDR90,90,5424,20,20,0.470958,1.071603,0,2.890481,16.029074,2.3,1.549,0.000016,0.907801,90,0,0,1
